TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
50.400000000000205,Debit,San Antonio,Branch,36.0,Doctor,84.00000000000001,1.0,1677.01,Golden Age,1
73.87999999999992,Debit,Los Angeles,Branch,53.0,Retired,131.0,1.0,4055.55,Orang Tua,0
119.61000000000017,Debit,San Diego,ATM,33.0,Doctor,53.00000000000001,1.0,9899.94,Golden Age,1
1241.0499999999988,Debit,Miami,Branch,18.0,Student,129.0,1.0,756.74,Anak Muda,0
116.57999999999984,Debit,Raleigh,Branch,43.0,Engineer,247.0,1.0,2620.74,Golden Age,1
1919.1099999999979,Debit,Portland,ATM,30.0,Doctor,161.0,1.0,11090.24,Golden Age,1
391.9599999999999,Debit,Fort Worth,ATM,64.0,Retired,79.0,1.0,2174.16,Orang Tua,1
156.2600000000001,Credit,Virginia Beach,Branch,46.0,Engineer,160.0,1.0,7854.100000000001,Orang Tua,1
427.00000000000006,Credit,Oklahoma City,Branch,49.0,Engineer,163.0,1.0,8253.65,Orang Tua,0
443.68000000000006,Debit,Tucson,Branch,18.0,Student,137.0,1.0,874.1499999999999,Anak Muda,1
101.76000000000022,Debit,Philadelphia,Branch,31.0,Doctor,26.0,1.0,6043.25,Golden Age,1
67.56999999999994,Debit,Charlotte,Branch,37.0,Engineer,107.0,1.0,2766.12,Golden Age,2
326.29,Debit,Denver,Online,56.0,Engineer,179.0,1.0,8171.259999999999,Orang Tua,2
158.55999999999992,Debit,Sacramento,ATM,33.0,Doctor,100.00000000000001,1.0,5401.21,Golden Age,1
56.02000000000017,Debit,Memphis,Online,27.0,Student,142.0,1.0,3548.02,Golden Age,0
288.2800000000001,Debit,Portland,Online,27.0,Student,36.0,1.0,160.83,Golden Age,1
245.6700000000001,Credit,Portland,Branch,24.0,Student,107.0,1.0,752.2499999999999,Anak Muda,1
152.18000000000004,Credit,Los Angeles,Online,39.0,Engineer,176.0,4.0,2459.84,Golden Age,0
114.34999999999992,Credit,El Paso,Branch,41.0,Engineer,21.000000000000004,1.0,469.12,Golden Age,2
373.2699999999999,Credit,Miami,Online,61.0,Doctor,79.0,1.0,8441.61,Orang Tua,0
504.63000000000017,Debit,Portland,Online,60.0,Engineer,168.00000000000003,1.0,3806.16,Orang Tua,1
126.22000000000021,Debit,Atlanta,ATM,46.0,Engineer,77.0,4.0,6133.41,Orang Tua,2
820.1500000000003,Debit,Kansas City,Branch,47.0,Doctor,181.0,1.0,8802.97,Orang Tua,0
986.8099999999998,Credit,Houston,Online,68.0,Doctor,127.0,1.0,14881.77,Lansia,0
8.369999999999855,Debit,Colorado Springs,ATM,63.0,Retired,135.0,1.0,1106.34,Orang Tua,2
197.49000000000004,Credit,Fresno,Online,53.0,Retired,30.0,1.0,5005.33,Orang Tua,2
637.9700000000001,Debit,New York,Branch,58.0,Retired,90.0,1.0,7949.03,Orang Tua,0
13.520000000000135,Debit,Seattle,ATM,26.0,Student,65.0,1.0,259.77,Golden Age,1
432.1,Debit,San Francisco,ATM,49.0,Engineer,240.0,1.0,2114.3,Orang Tua,1
375.16999999999996,Debit,Fort Worth,ATM,51.0,Engineer,66.0,2.0,5495.3,Orang Tua,2
642.6800000000001,Debit,Fresno,Branch,50.0,Doctor,94.0,1.0,8461.46,Orang Tua,2
78.4399999999999,Credit,San Jose,Online,52.0,Retired,292.0,1.0,6870.84,Orang Tua,1
139.71999999999989,Debit,Memphis,Branch,49.0,Engineer,201.0,1.0,5058.83,Orang Tua,0
499.99,Debit,San Jose,Branch,31.0,Engineer,296.0,1.0,8885.0,Golden Age,1
10.069999999999993,Debit,Albuquerque,Online,24.0,Student,49.0,1.0,530.81,Anak Muda,2
120.61999999999986,Debit,Raleigh,ATM,23.0,Student,85.0,1.0,9379.53,Anak Muda,1
578.49,Debit,Nashville,Branch,59.0,Retired,180.0,1.0,6475.13,Orang Tua,0
119.29999999999988,Debit,Mesa,Branch,34.0,Engineer,22.0,5.0,319.04,Golden Age,0
280.9199999999999,Debit,Phoenix,Online,41.0,Doctor,168.00000000000003,1.0,5298.85,Golden Age,1
42.419999999999916,Debit,Sacramento,Online,21.0,Student,102.0,1.0,490.57,Anak Muda,1
77.03000000000002,Debit,Fresno,ATM,67.0,Doctor,259.0,1.0,11310.27,Lansia,2
22.589999999999808,Debit,Seattle,ATM,62.0,Retired,45.0,1.0,3988.75,Orang Tua,1
568.7599999999998,Debit,Baltimore,ATM,51.0,Retired,155.0,1.0,7484.319999999999,Orang Tua,2
25.93999999999979,Credit,San Jose,Online,58.0,Retired,211.0,5.0,4815.11,Orang Tua,1
105.94000000000003,Debit,Oklahoma City,Branch,51.0,Engineer,207.0,1.0,5963.1,Orang Tua,0
733.2899999999998,Debit,Virginia Beach,ATM,52.0,Doctor,94.0,5.0,10427.0,Orang Tua,1
350.1499999999999,Credit,Fresno,ATM,21.0,Student,195.0,1.0,296.47,Anak Muda,2
1151.1800000000003,Debit,Kansas City,ATM,65.0,Doctor,105.0,1.0,1100.06,Orang Tua,0
183.66999999999987,Debit,San Diego,Online,19.0,Student,238.0,1.0,910.26,Anak Muda,1
278.26999999999975,Debit,Tucson,Branch,29.0,Doctor,123.0,1.0,6684.34,Golden Age,1
470.30000000000007,Debit,Austin,ATM,40.0,Doctor,88.0,1.0,8524.09,Golden Age,2
261.6899999999999,Debit,Philadelphia,ATM,53.0,Retired,84.00000000000001,1.0,5126.65,Orang Tua,1
365.03999999999985,Debit,Virginia Beach,Branch,22.0,Student,94.0,1.0,873.8899999999999,Anak Muda,1
211.10000000000008,Debit,Miami,Branch,57.0,Retired,136.0,1.0,7059.77,Orang Tua,0
21.490000000000194,Debit,Denver,ATM,58.0,Doctor,240.0,1.0,11991.24,Orang Tua,2
63.579999999999785,Debit,Columbus,ATM,18.0,Student,199.0,1.0,8086.040000000001,Anak Muda,2
321.86,Debit,San Antonio,ATM,63.0,Doctor,167.0,1.0,12626.49,Orang Tua,1
12.109999999999816,Debit,Jacksonville,Branch,75.0,Retired,127.0,1.0,1730.28,Lansia,0
642.5399999999998,Debit,Milwaukee,Branch,44.0,Engineer,28.0,1.0,3143.17,Golden Age,0
210.45000000000013,Debit,Las Vegas,ATM,27.0,Student,146.0,1.0,1242.49,Golden Age,0
313.65000000000003,Credit,Chicago,Branch,55.0,Retired,173.0,1.0,1886.36,Orang Tua,2
99.76000000000003,Debit,Sacramento,Branch,26.0,Student,131.0,1.0,416.89,Golden Age,1
115.31999999999996,Debit,Denver,Branch,53.0,Retired,113.0,1.0,5929.08,Orang Tua,2
33.6099999999998,Debit,Milwaukee,Online,23.0,Student,72.0,1.0,479.08,Anak Muda,0
498.59,Credit,Oklahoma City,Online,33.0,Doctor,32.0,1.0,5862.99,Golden Age,0
98.81000000000002,Debit,San Francisco,Branch,27.0,Student,91.0,1.0,797.1,Golden Age,1
1.870000000000208,Debit,Washington,ATM,65.0,Retired,147.0,1.0,7287.94,Orang Tua,1
78.9199999999998,Credit,Jacksonville,Online,59.0,Engineer,95.0,1.0,5624.86,Orang Tua,0
194.29000000000008,Credit,Seattle,Branch,39.0,Engineer,10.0,1.0,2988.41,Golden Age,1
28.730000000000164,Debit,Kansas City,ATM,53.0,Engineer,185.0,1.0,2712.96,Orang Tua,0
105.53000000000002,Debit,Colorado Springs,Online,24.0,Student,88.0,1.0,1433.66,Anak Muda,2
737.3400000000001,Debit,Miami,Online,30.0,Doctor,34.0,1.0,7336.56,Golden Age,0
237.85999999999987,Debit,Philadelphia,ATM,18.0,Student,210.0,1.0,475.62999999999994,Anak Muda,1
409.60999999999996,Debit,Kansas City,Branch,65.0,Doctor,89.0,1.0,11698.15,Orang Tua,0
75.53000000000019,Credit,Fresno,Online,21.0,Student,157.0,1.0,1034.35,Anak Muda,2
72.75000000000004,Debit,Phoenix,ATM,64.0,Doctor,15.0,1.0,12042.79,Orang Tua,1
39.11,Debit,Columbus,Online,26.0,Student,143.0,1.0,518.54,Golden Age,2
1309.79,Debit,San Francisco,ATM,23.0,Student,139.0,1.0,1258.93,Anak Muda,1
729.3799999999999,Debit,Los Angeles,ATM,68.0,Doctor,90.0,1.0,9127.65,Lansia,0
137.48999999999995,Debit,Fort Worth,ATM,34.0,Engineer,50.00000000000001,1.0,4471.05,Golden Age,2
504.7099999999994,Debit,Detroit,Online,29.0,Engineer,61.00000000000001,1.0,6214.54,Golden Age,2
371.47,Credit,Milwaukee,Branch,24.0,Student,58.00000000000001,1.0,1187.04,Anak Muda,0
430.35,Debit,Charlotte,Online,36.0,Doctor,205.0,1.0,354.9,Golden Age,2
230.31999999999985,Debit,Las Vegas,Branch,35.0,Engineer,56.0,1.0,791.46,Golden Age,0
121.7100000000001,Debit,Chicago,ATM,52.0,Retired,140.0,1.0,5878.89,Orang Tua,2
98.8700000000001,Debit,Detroit,Online,20.0,Student,179.0,1.0,533.2,Anak Muda,2
117.54999999999988,Debit,Fresno,ATM,24.0,Student,35.0,1.0,897.94,Anak Muda,2
244.63999999999996,Debit,Tucson,Branch,30.0,Doctor,103.0,1.0,9159.56,Golden Age,1
321.92999999999995,Debit,Nashville,ATM,45.0,Engineer,12.0,1.0,4392.73,Orang Tua,0
1092.7299999999998,Debit,Columbus,Branch,58.0,Retired,11.0,1.0,1390.98,Orang Tua,2
283.22999999999996,Debit,El Paso,Online,40.0,Engineer,98.0,1.0,2008.7700000000002,Golden Age,2
346.6499999999999,Debit,Washington,Online,30.0,Engineer,60.00000000000001,1.0,6356.96,Golden Age,1
381.6200000000001,Debit,Las Vegas,Online,64.0,Retired,164.0,1.0,6009.12,Orang Tua,0
388.65,Debit,Oklahoma City,ATM,76.0,Retired,43.0,1.0,7896.850000000001,Lansia,0
29.219999999999875,Debit,San Antonio,ATM,24.0,Student,151.0,1.0,1649.43,Anak Muda,1
46.75000000000017,Debit,Colorado Springs,Branch,67.0,Retired,150.0,1.0,2840.43,Lansia,2
348.6399999999999,Debit,San Jose,Online,57.0,Retired,128.0,1.0,3274.96,Orang Tua,1
319.17000000000024,Debit,Tucson,Online,73.0,Retired,81.0,1.0,6501.56,Lansia,1
73.94999999999982,Debit,Kansas City,ATM,26.0,Student,75.99999999999999,1.0,363.92,Golden Age,0
389.6299999999998,Debit,Mesa,Online,27.0,Engineer,99.0,1.0,9748.48,Golden Age,0
217.60999999999996,Debit,Chicago,ATM,19.0,Student,45.0,1.0,1404.53,Anak Muda,2
199.84000000000015,Debit,Dallas,ATM,21.0,Student,150.0,1.0,706.44,Anak Muda,2
56.350000000000044,Debit,Charlotte,ATM,44.0,Doctor,75.0,1.0,5095.73,Golden Age,2
248.95000000000016,Credit,San Francisco,Branch,65.0,Retired,29.000000000000004,1.0,3059.79,Orang Tua,1
142.58000000000015,Debit,San Antonio,ATM,33.0,Engineer,145.0,1.0,7844.23,Golden Age,1
1020.7299999999999,Debit,Fort Worth,ATM,28.0,Student,87.0,1.0,1119.61,Golden Age,2
84.33999999999988,Debit,Memphis,Online,58.0,Retired,247.99999999999997,3.0,5313.97,Orang Tua,0
1607.5500000000002,Debit,Phoenix,ATM,31.0,Engineer,156.0,1.0,6227.99,Golden Age,1
333.7800000000002,Debit,San Diego,ATM,60.0,Retired,98.0,1.0,6810.94,Orang Tua,1
332.5899999999998,Debit,San Antonio,Online,55.0,Retired,143.0,1.0,1457.07,Orang Tua,1
236.81000000000014,Debit,Oklahoma City,Branch,22.0,Student,15.0,1.0,813.68,Anak Muda,0
417.79999999999995,Credit,Philadelphia,Branch,27.0,Student,130.0,1.0,1518.82,Golden Age,1
319.27,Debit,San Antonio,ATM,50.0,Doctor,150.0,1.0,10269.78,Orang Tua,1
384.0999999999998,Debit,Detroit,Branch,42.0,Engineer,172.0,1.0,672.7899999999998,Golden Age,2
820.62,Credit,Fresno,Branch,61.0,Doctor,158.0,1.0,6024.8,Orang Tua,2
474.7700000000001,Credit,Indianapolis,Online,56.0,Engineer,50.00000000000001,1.0,2158.59,Orang Tua,0
542.7200000000003,Credit,Indianapolis,Branch,43.0,Doctor,91.99999999999999,1.0,6011.8,Golden Age,0
79.79999999999993,Debit,Fort Worth,ATM,73.0,Retired,75.99999999999999,1.0,6372.58,Lansia,2
46.24,Debit,San Diego,Branch,57.0,Engineer,52.00000000000001,1.0,2569.56,Orang Tua,1
327.80000000000007,Debit,San Francisco,ATM,61.0,Doctor,53.99999999999999,1.0,10585.48,Orang Tua,1
445.7900000000002,Debit,Las Vegas,ATM,52.0,Doctor,161.0,1.0,717.9899999999999,Orang Tua,0
55.89000000000017,Debit,Fresno,Online,72.0,Retired,150.0,1.0,3689.65,Lansia,2
158.40999999999988,Debit,Sacramento,Branch,28.0,Student,16.0,1.0,1512.16,Golden Age,1
101.18999999999996,Credit,Denver,Online,64.0,Doctor,75.0,1.0,14389.45,Orang Tua,2
827.1400000000006,Debit,El Paso,Branch,36.0,Engineer,265.0,4.0,9800.21,Golden Age,2
61.970000000000006,Debit,Phoenix,ATM,74.0,Retired,95.0,1.0,7014.69,Lansia,1
27.209999999999887,Debit,San Jose,ATM,79.0,Retired,102.0,1.0,3520.61,Lansia,1
173.7400000000001,Debit,Houston,Online,80.0,Retired,64.0,1.0,4913.42,Lansia,0
176.10999999999981,Debit,San Jose,Branch,38.0,Engineer,105.0,1.0,9155.35,Golden Age,1
88.39999999999992,Debit,Fort Worth,Online,46.0,Engineer,174.0,1.0,2567.53,Orang Tua,2
567.9200000000001,Debit,Columbus,Online,53.0,Retired,14.0,1.0,3779.4699999999993,Orang Tua,2
138.1100000000001,Credit,Phoenix,Online,68.0,Retired,104.0,1.0,4177.65,Lansia,1
456.92999999999995,Credit,Virginia Beach,Branch,28.0,Engineer,193.0,1.0,7284.76,Golden Age,1
101.4200000000001,Debit,Atlanta,Online,66.0,Retired,146.0,1.0,6530.59,Lansia,2
300.6099999999998,Debit,El Paso,Online,44.0,Doctor,51.00000000000001,1.0,7895.540000000001,Golden Age,2
265.94000000000005,Debit,Boston,Online,54.0,Engineer,132.0,1.0,6781.3,Orang Tua,2
345.5400000000001,Debit,San Diego,Online,29.0,Engineer,50.00000000000001,1.0,2091.78,Golden Age,1
411.5199999999998,Debit,Los Angeles,ATM,41.0,Doctor,88.0,1.0,11108.39,Golden Age,0
111.21000000000006,Debit,Portland,Branch,35.0,Doctor,111.0,1.0,9088.36,Golden Age,1
316.37000000000006,Debit,Colorado Springs,ATM,53.0,Engineer,86.0,1.0,4671.69,Orang Tua,2
260.62999999999994,Debit,Fort Worth,Branch,37.0,Engineer,142.0,1.0,7534.7300000000005,Golden Age,2
92.3599999999998,Debit,Dallas,ATM,29.0,Engineer,144.0,1.0,6353.14,Golden Age,2
262.05999999999983,Debit,Oklahoma City,Branch,63.0,Doctor,118.0,1.0,13587.52,Orang Tua,0
64.49999999999997,Debit,Denver,ATM,74.0,Retired,230.0,1.0,1351.24,Lansia,2
253.54999999999978,Debit,Jacksonville,ATM,28.0,Engineer,85.0,5.0,2797.26,Golden Age,0
211.36000000000007,Credit,Nashville,Branch,21.0,Student,125.0,3.0,1222.77,Anak Muda,0
175.94000000000017,Debit,Indianapolis,ATM,57.0,Retired,89.0,1.0,3728.0400000000004,Orang Tua,0
199.4700000000002,Debit,Detroit,Online,57.0,Doctor,142.0,1.0,6067.44,Orang Tua,2
51.0700000000002,Debit,Dallas,Branch,63.0,Retired,133.0,1.0,4292.16,Orang Tua,2
435.86,Debit,Jacksonville,ATM,56.0,Retired,134.0,1.0,3801.8200000000006,Orang Tua,0
74.7300000000002,Credit,Jacksonville,Branch,64.0,Retired,162.0,1.0,6353.22,Orang Tua,0
182.79000000000016,Credit,Louisville,Online,23.0,Student,14.0,1.0,1251.85,Anak Muda,0
628.36,Debit,Austin,Online,44.0,Doctor,107.99999999999999,1.0,11869.71,Golden Age,2
268.3899999999999,Debit,San Antonio,Online,29.0,Doctor,177.0,1.0,9409.43,Golden Age,1
362.2699999999999,Debit,Jacksonville,ATM,80.0,Retired,47.0,1.0,6003.59,Lansia,0
560.15,Credit,Memphis,Online,50.0,Engineer,91.99999999999999,1.0,817.83,Orang Tua,0
351.98999999999984,Debit,Chicago,ATM,80.0,Retired,45.0,2.0,3663.64,Lansia,2
132.36000000000016,Debit,Colorado Springs,Branch,28.0,Student,160.0,1.0,319.65,Golden Age,2
24.769999999999854,Credit,Nashville,Online,40.0,Engineer,17.0,1.0,478.23,Golden Age,0
668.6699999999997,Debit,Detroit,Online,44.0,Doctor,143.0,4.0,13446.81,Golden Age,2
80.2400000000002,Credit,New York,Branch,53.0,Doctor,58.00000000000001,1.0,8012.810000000001,Orang Tua,0
8.649999999999872,Debit,Mesa,ATM,68.0,Retired,198.0,1.0,4201.22,Lansia,0
178.91,Debit,Omaha,ATM,18.0,Student,18.999999999999996,1.0,8870.89,Anak Muda,0
115.21999999999981,Debit,San Francisco,Branch,27.0,Engineer,107.99999999999999,1.0,906.1999999999999,Golden Age,1
161.62999999999988,Debit,San Jose,Online,46.0,Doctor,276.0,1.0,9286.37,Orang Tua,1
542.75,Credit,Nashville,Branch,70.0,Retired,63.0,1.0,2224.08,Lansia,0
317.4700000000001,Credit,Sacramento,Online,67.0,Doctor,16.0,1.0,14639.28,Lansia,1
280.98999999999984,Debit,Houston,Branch,45.0,Engineer,29.000000000000004,1.0,9733.59,Orang Tua,0
24.190000000000214,Debit,San Diego,ATM,29.0,Engineer,28.0,1.0,2756.2,Golden Age,1
586.85,Debit,Mesa,ATM,36.0,Doctor,86.0,1.0,6655.15,Golden Age,0
372.41000000000025,Debit,San Diego,ATM,55.0,Retired,143.0,1.0,3233.87,Orang Tua,1
211.36000000000007,Debit,Fresno,ATM,20.0,Student,148.0,1.0,1676.57,Anak Muda,2
383.6900000000002,Debit,Colorado Springs,Online,54.0,Engineer,285.0,1.0,8371.11,Orang Tua,2
247.1699999999999,Credit,Chicago,Branch,65.0,Retired,149.0,1.0,2611.64,Orang Tua,2
48.78000000000019,Credit,Kansas City,Branch,18.0,Student,136.0,1.0,552.06,Anak Muda,0
4.149999999999986,Credit,Omaha,Branch,60.0,Retired,119.0,1.0,6017.36,Orang Tua,0
60.99000000000016,Debit,Oklahoma City,Branch,34.0,Engineer,58.00000000000001,1.0,7281.46,Golden Age,0
408.1899999999998,Debit,Mesa,Branch,26.0,Engineer,241.0,1.0,6847.47,Golden Age,0
524.6,Debit,El Paso,Branch,58.0,Doctor,75.99999999999999,1.0,13017.7,Orang Tua,2
108.96000000000012,Debit,Milwaukee,ATM,26.0,Student,247.0,1.0,7597.660000000001,Golden Age,0
70.03,Debit,Nashville,Branch,63.0,Retired,49.0,1.0,7330.31,Orang Tua,0
124.84000000000016,Debit,Louisville,Online,52.0,Retired,79.0,1.0,6711.78,Orang Tua,0
324.0400000000001,Debit,Virginia Beach,ATM,54.0,Retired,30.0,1.0,2248.06,Orang Tua,1
39.69000000000006,Debit,Austin,Online,70.0,Retired,163.0,1.0,3524.68,Lansia,2
157.69999999999982,Credit,Omaha,Branch,58.0,Student,45.99999999999999,1.0,8332.58,Orang Tua,0
81.26999999999991,Credit,Seattle,Online,22.0,Student,68.00000000000001,1.0,1814.48,Anak Muda,1
193.81999999999996,Debit,Kansas City,Branch,37.0,Engineer,176.0,1.0,3886.7699999999995,Golden Age,0
16.729999999999894,Debit,Fort Worth,Online,79.0,Retired,165.0,1.0,7591.129999999999,Lansia,1
474.04999999999984,Debit,San Jose,ATM,57.0,Retired,214.0,1.0,1484.31,Orang Tua,1
39.21000000000016,Debit,Miami,ATM,66.0,Doctor,245.0,4.0,9385.57,Lansia,0
637.7499999999998,Debit,Dallas,Branch,79.0,Retired,151.99999999999997,1.0,4202.92,Lansia,2
153.58999999999992,Credit,Portland,Branch,66.0,Retired,174.0,1.0,4813.12,Lansia,1
186.60000000000002,Debit,Tucson,Branch,18.0,Student,139.0,1.0,9716.68,Anak Muda,1
644.0799999999998,Debit,Atlanta,Online,24.0,Student,55.0,1.0,1980.62,Anak Muda,2
226.66000000000003,Debit,Fort Worth,Branch,41.0,Doctor,168.00000000000003,1.0,10216.25,Golden Age,1
305.00000000000017,Debit,Phoenix,ATM,22.0,Student,222.0,1.0,944.83,Anak Muda,1
233.1,Credit,Nashville,Branch,42.0,Doctor,37.0,1.0,7469.2,Golden Age,0
793.1300000000001,Debit,Memphis,Online,68.0,Doctor,75.99999999999999,1.0,13389.16,Lansia,0
224.19000000000017,Debit,Houston,ATM,52.0,Doctor,93.0,1.0,8475.47,Orang Tua,0
214.8299999999998,Credit,Tucson,ATM,23.0,Student,63.0,1.0,991.6899999999999,Anak Muda,1
163.46,Credit,Baltimore,Branch,63.0,Retired,111.0,1.0,6953.8,Orang Tua,2
194.9899999999999,Debit,Jacksonville,Branch,34.0,Engineer,91.0,1.0,1370.03,Golden Age,0
23.400000000000027,Debit,El Paso,ATM,46.0,Doctor,175.0,4.0,14851.28,Orang Tua,2
227.50000000000009,Debit,Sacramento,Online,34.0,Doctor,277.0,1.0,11505.35,Golden Age,1
259.89999999999986,Debit,Oklahoma City,Online,26.0,Student,100.00000000000001,1.0,914.2799999999999,Golden Age,0
59.50999999999994,Credit,Dallas,Online,36.0,Doctor,55.0,1.0,9955.88,Golden Age,2
50.62999999999993,Debit,Columbus,Online,64.0,Retired,143.0,1.0,4732.81,Orang Tua,2
1074.9500000000003,Debit,Jacksonville,Branch,20.0,Student,91.0,1.0,530.86,Anak Muda,0
112.94000000000004,Credit,San Antonio,Online,73.0,Retired,30.999999999999996,1.0,3807.8399999999997,Lansia,1
11.810000000000194,Debit,Phoenix,ATM,21.0,Student,131.0,1.0,320.25,Anak Muda,1
329.14000000000004,Debit,Sacramento,Branch,55.0,Doctor,14.0,1.0,12033.92,Orang Tua,1
154.23999999999987,Debit,Mesa,ATM,61.0,Retired,82.0,1.0,6109.55,Orang Tua,0
233.4400000000001,Debit,Chicago,Online,20.0,Student,297.0,1.0,1691.88,Anak Muda,2
141.80000000000018,Debit,Chicago,ATM,18.0,Student,116.00000000000001,1.0,1697.67,Anak Muda,2
209.03,Debit,Detroit,Branch,55.0,Engineer,126.0,1.0,8359.5,Orang Tua,2
1137.6299999999994,Debit,Baltimore,ATM,26.0,Student,144.0,1.0,1629.12,Golden Age,2
261.1400000000001,Debit,San Antonio,Branch,42.0,Engineer,162.0,1.0,6100.08,Golden Age,1
101.81000000000007,Debit,Fort Worth,ATM,45.0,Doctor,105.0,1.0,13872.03,Orang Tua,2
98.70999999999985,Debit,Fort Worth,ATM,32.0,Doctor,117.0,1.0,10095.23,Golden Age,2
87.38000000000001,Debit,Atlanta,Branch,21.0,Student,252.0,1.0,1504.99,Anak Muda,2
83.38999999999986,Debit,Omaha,Branch,32.0,Doctor,158.0,1.0,13182.11,Golden Age,0
267.54999999999984,Debit,Charlotte,Online,46.0,Engineer,40.0,1.0,4330.04,Orang Tua,2
870.0500000000002,Debit,El Paso,ATM,29.0,Doctor,39.0,1.0,905.2499999999999,Golden Age,2
154.32,Credit,Tucson,ATM,38.0,Engineer,112.0,1.0,6972.5,Golden Age,1
164.5100000000002,Debit,Louisville,Branch,78.0,Retired,110.0,1.0,3553.69,Lansia,0
758.1199999999999,Debit,San Francisco,ATM,69.0,Retired,90.0,1.0,6164.65,Lansia,1
103.75999999999998,Debit,Kansas City,Online,28.0,Engineer,188.0,1.0,9626.14,Golden Age,0
583.9199999999998,Debit,Kansas City,Online,55.0,Engineer,139.0,1.0,6364.14,Orang Tua,0
204.06,Debit,Washington,Online,77.0,Retired,159.0,1.0,4351.83,Lansia,1
53.509999999999806,Debit,New York,Online,56.0,Retired,165.0,1.0,5773.5,Orang Tua,0
1108.4599999999998,Debit,Los Angeles,Branch,30.0,Engineer,262.0,1.0,9257.04,Golden Age,0
52.950000000000195,Credit,Charlotte,Online,68.0,Student,14.0,1.0,6335.58,Lansia,2
120.17000000000021,Debit,Portland,ATM,49.0,Doctor,105.0,1.0,5403.79,Orang Tua,1
220.80000000000013,Debit,Indianapolis,Online,31.0,Engineer,28.0,1.0,8135.31,Golden Age,0
119.01000000000006,Debit,Philadelphia,ATM,45.0,Doctor,87.0,1.0,9798.26,Orang Tua,1
183.31999999999994,Debit,Raleigh,ATM,21.0,Student,74.0,1.0,137.42,Anak Muda,1
858.8800000000001,Debit,Jacksonville,Online,60.0,Engineer,227.0,1.0,7015.46,Orang Tua,0
11.459999999999852,Credit,San Francisco,Online,41.0,Engineer,128.0,1.0,2356.71,Golden Age,1
61.369999999999905,Debit,Columbus,Branch,75.0,Retired,164.0,1.0,4294.44,Lansia,2
103.08000000000017,Credit,Milwaukee,Branch,49.0,Engineer,150.0,1.0,9251.38,Orang Tua,0
1.2100000000000142,Debit,Atlanta,Branch,55.0,Retired,196.0,1.0,7542.739999999999,Orang Tua,2
425.1800000000001,Credit,Colorado Springs,Online,26.0,Engineer,172.0,1.0,9880.71,Golden Age,2
60.959999999999894,Debit,Colorado Springs,ATM,52.0,Retired,238.0,1.0,6189.24,Orang Tua,2
64.21000000000015,Debit,Omaha,ATM,51.0,Doctor,37.0,1.0,12540.18,Orang Tua,0
523.0200000000001,Debit,Jacksonville,Online,53.0,Retired,83.0,1.0,4586.11,Orang Tua,0
50.259999999999984,Debit,Las Vegas,Branch,65.0,Retired,164.0,1.0,1519.38,Orang Tua,0
110.08000000000018,Debit,Detroit,Branch,19.0,Student,95.0,1.0,1447.26,Anak Muda,2
54.47000000000005,Credit,Philadelphia,Branch,23.0,Student,34.0,1.0,1131.42,Anak Muda,1
79.75999999999986,Debit,Kansas City,Online,68.0,Doctor,115.0,1.0,10278.75,Lansia,0
16.789999999999992,Credit,Detroit,Online,30.0,Doctor,146.0,1.0,535.15,Golden Age,2
1531.3099999999995,Debit,San Diego,Online,18.0,Student,61.99999999999999,4.0,859.8599999999999,Anak Muda,1
68.6200000000001,Debit,Omaha,Branch,29.0,Doctor,157.0,1.0,13891.47,Golden Age,0
211.36000000000007,Debit,New York,Branch,20.0,Student,280.0,1.0,1545.77,Anak Muda,0
643.3799999999995,Credit,Detroit,Online,18.0,Student,105.0,1.0,1046.74,Anak Muda,2
328.3400000000001,Credit,San Diego,Online,42.0,Engineer,30.999999999999996,1.0,2840.45,Golden Age,1
72.68000000000015,Debit,Seattle,Online,69.0,Retired,44.0,1.0,6216.77,Lansia,1
354.75999999999976,Debit,Detroit,Branch,51.0,Doctor,279.0,1.0,10141.92,Orang Tua,2
793.8799999999999,Credit,Los Angeles,ATM,22.0,Student,252.0,1.0,1404.06,Anak Muda,0
29.219999999999875,Debit,Detroit,ATM,27.0,Engineer,69.00000000000001,1.0,7795.79,Golden Age,2
653.9699999999999,Debit,Miami,Branch,37.0,Engineer,100.00000000000001,1.0,3886.65,Golden Age,0
366.4300000000001,Credit,Portland,Online,21.0,Student,91.99999999999999,1.0,1560.45,Anak Muda,1
120.85999999999981,Debit,Colorado Springs,Online,33.0,Doctor,162.0,4.0,13566.58,Golden Age,2
233.74000000000018,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,Lansia,2
471.84,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.33,Anak Muda,1
213.3999999999999,Credit,Fort Worth,Branch,73.0,Retired,100.00000000000001,1.0,2012.24,Lansia,2
254.20999999999998,Debit,Phoenix,ATM,48.0,Engineer,45.99999999999999,1.0,2487.2,Orang Tua,1
577.7300000000001,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.99,Golden Age,1
170.26000000000013,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,Golden Age,2
337.72999999999985,Debit,San Antonio,Online,78.0,Retired,107.0,4.0,7001.2,Lansia,1
330.61000000000007,Credit,Nashville,Branch,64.0,Retired,113.0,1.0,2525.25,Orang Tua,0
